ID_VENTA,ID_CLIENTE,ID_PRODUCTO,Cantidad
313626857,17612671,34766145,17
374801116,24740534,66903432,1
743694839,25931267,89849655,12
497720309,92514990,12817848,13
925224166,14464105,46589459,13
611494443,51453265,80857419,12
686522053,80474288,68546529,50
684545353,71800031,87070018,1
268971842,72961139,57317753,48
815725866,66821878,43712651,33
678703615,39812232,14774781,1
474422201,31760766,13615792,36
482064087,88938508,81645268,19
724889885,42439261,29058259,37
179579880,73293001,14293591,33
256900415,37980205,69140139,29
943409812,87091361,95240551,27
330248050,95880552,76511136,29
724500019,31393071,49514734,50
221227307,71129615,13341518,32
332643969,11939649,60686211,12
681258966,36161600,70281660,15
777956716,19361547,64287147,48
203938727,26416166,21062468,12
479845457,45601684,49449971,10
450581209,41637173,31482734,26
149858086,47261984,30917115,18
383856184,76796182,99926839,23
530023147,69959530,27832609,10
767122928,64163071,46609497,4
454091123,43438102,21253319,43
578317963,70478725,77688863,8
747145394,24555499,41732520,35
230611312,14043751,41718092,49
204395300,82504592,54010760,33
136971492,59389378,47294389,18
582506358,63646441,24420892,31
874718796,21061987,69020444,14
905866275,72486080,91475792,14
874657668,53990773,31926959,30
587634206,69621461,99221816,35
138928564,66993314,20665169,26
561572910,26724426,99907237,5
138754546,39254680,15909174,5
861643120,92793434,68269699,28
376584737,45194932,32521254,20
691168506,95395534,91041088,6
659537567,33622824,44009185,32
413946541,10751511,13995604,44
186351749,47081981,71722159,32
914228678,74332645,90067734,45
219834297,94717268,76823026,46
263932364,93967175,79908530,36
737503525,13774729,99073314,19
414031893,63378317,26514049,28
770926665,38906399,44301810,40
551771795,43611781,14580824,4
152526933,22385724,99883796,5
925014873,43725100,91624016,50
527040282,10785114,57671312,9
225351834,30311846,65971990,22
244938946,88119434,53070454,12
985244587,54075670,51346280,42
674371940,27234094,46308931,36
220001210,93615786,20327670,41
851138508,78478125,87130464,5
756255279,13891665,41699067,26
875641818,67543759,61673155,47
738270149,87986517,69865559,21
764619045,96764687,43255562,32
900191575,98651619,39000132,6
171038149,86610279,26527315,21
978366828,47578312,14671209,2
133598332,47912440,93596636,26
813945564,19816031,67733303,28
606521338,74061388,29504297,4
155577681,74766398,50541447,50
482818770,31295347,71867278,11
172023374,16376051,83346065,27
661398195,23197361,26645231,2
186982472,26003366,27868604,44
747486107,99051035,39104258,40
353887862,65394748,64359416,48
312827369,62662624,24557593,5
898605571,22441767,87505178,26
953816116,96219907,40008121,47
235258693,67834433,36065035,39
107164426,93305932,15079931,32
548862663,71585572,64838218,22
205391442,94146594,97385615,33
279093326,57775195,54030817,11
226804919,46220242,36854859,48
968637363,61977469,81489842,6
802891561,51875648,68655731,35
543838715,94189871,41600578,30
925463218,52437951,59563066,10
307535911,15262745,97487371,32
173753762,42921412,71790146,5
129389699,90603363,64113471,16
956429824,13588775,99744460,27
509220231,62635304,40733292,22
837774623,28403783,28946879,14
291730478,60201798,19979734,47
707958809,86207760,73449005,4
645596480,83481234,70568383,25
846458615,76960782,16237643,43
445263876,11496065,99337431,27
639074915,59338146,31214573,29
100453812,64956043,87719323,15
902269148,40256382,96979546,47
501403980,78211111,93022394,9
904939600,75979844,90299005,48
889323580,89882596,10748209,47
240271659,65757783,63630588,3
257801620,23084106,26212092,30
228755245,34926069,82354614,38
395894759,16212119,98527859,34
311147788,26501372,29220222,23
508928010,61940632,92943874,2
657058903,59728859,94673013,44
758630543,36898306,28132587,50
856628314,38866520,53019114,39
755871769,22837546,66089470,40
447142617,45008533,60142531,3
745811482,43420396,74807557,1
379117003,82244830,17259942,21
761896325,47163516,66655180,36
505397848,86913734,60673597,36
586256485,56534660,58105686,16
534286643,62573389,47808935,46
842933802,87982445,93253692,39
464300706,89014984,54639138,2
608409529,69090121,35818793,5
334846355,52349146,39555084,28
838418801,44240820,84051379,16
292975525,32979101,99222734,11
825573279,48915677,80280940,4
914785576,18164821,87976665,40
613493658,27270188,44506711,41
347154450,80843346,96426419,35
430299276,45983791,57236484,40
417680983,44253635,69071141,49
148739271,16329991,91258411,50
880190257,28971138,22867121,21
631456580,41310111,87862614,24
337477433,15990320,11183062,19
518647596,12639941,20455507,24
708734901,29321049,13530060,12
625810739,66958565,63683875,16
402252079,66485019,54327383,50
974788036,33243885,15143043,16
172820532,78454748,62738917,14
431479782,29365885,54952758,38
570276846,24059159,47057354,28
417466199,20048850,55002123,49
712602541,30932002,97029646,39
564562379,19644670,21431955,4
594198750,27736074,44794276,26
355033824,55911513,88988563,22
967738087,49532214,85503112,11
575991752,82679761,25816509,4
471229534,64461257,53406356,9
819379810,54501305,43544229,3
387376421,43727956,46591597,14
296630518,84114422,28881284,36
338023745,84830570,50636586,31
258427935,27717207,64937201,38
848469352,13303004,25784075,38
955704593,29692805,19458576,39
232707445,28299475,59368136,40
349516122,30735482,61595200,41
568143753,90540375,66923695,46
657918699,44314682,88923073,33
497333294,10306614,27457593,39
539617027,85781866,43047397,29
188586237,63834176,98855854,33
949496873,37160487,60068385,29
313354112,23533794,71862141,5
323627451,95942268,68884172,18
361916293,32796876,60969472,43
294855931,77352044,34078848,48
139677581,20067321,66178849,33
595501526,88738203,75339207,46
644847675,24468280,30564952,49
516120817,30412006,78257608,16
769339846,16098884,97443213,31
245210142,95422152,63013416,24
935147871,64247248,12303367,15
704772480,48333723,89734245,35
739534245,80328562,92227327,25
827498050,40221219,11079025,36
972861984,33665231,37857165,19
544357522,23140336,59737357,45
728116293,29769143,33655478,40
790579812,42738733,46640273,2
824070272,52147922,22297639,9
440426864,63164572,77722215,47
715670783,89037796,92332132,18
294542608,38655056,49889902,11
559718660,62413195,33829957,17
376249566,10703232,64871861,38
342067436,92359575,16933105,44
190034489,70519532,71880254,30
180436642,75147551,65598761,32
254892780,73679038,55731671,2
306059741,39544790,22922574,34
379899613,16178972,38719365,35
150616081,33439854,79895415,24
517701815,35456888,63655927,49
839939934,20337919,20286131,11
406269685,84444333,44427763,38
653346359,33814591,37398638,25
399035731,33536884,24273123,9
585292429,10625278,74457896,37
753316639,27312834,19350708,22
194946705,17878173,94403191,28
632495479,26378773,74486792,43
581663715,50075284,58626394,8
967512811,74630236,34622133,39
961938768,88470466,55946107,15
655712942,55426873,95763579,19
243882317,22501137,87803411,6
584378726,11751642,51946051,15
719163417,65290000,90803841,6
235234757,51490727,72483868,42
620857070,19391498,47267872,9
917876275,61485699,57440829,32
386257439,70556986,73232541,32
206507296,73023367,65756016,3
734078985,98464774,65768999,22
492446592,95042229,82870565,35
958698577,60369476,97043545,5
645135037,65139156,28166339,47
447204022,68058601,58346170,12
600656921,57938948,99769553,44
506001573,40231155,23671680,9
828361473,11858701,46389964,29
502046756,56151440,82452042,30
876915215,74154283,53132372,20
582421435,26078291,29881515,23
334110044,46680509,60043850,35
368035506,80600967,77183834,25
512050858,13532195,90192464,17
630557078,64024106,61578277,12
281158548,53410410,14885446,18
467702907,76365616,55580278,39
706174332,34463577,83537323,46
459413707,45991532,51447287,22
531702483,13299537,40114033,38
470788959,26329686,64061840,31
133079547,61196970,28115291,8
189460185,24623766,18563506,8
872247165,64734317,35145339,28
546736128,11721028,11078117,19
959764550,89024778,89781134,35
527038531,66479910,13189177,45
186544061,54452822,73266798,37
932873405,62323009,76232292,15
960924180,46605065,42026743,35
805654393,17237581,35234429,35
328862269,98057874,95547272,44
267967716,23023835,94158429,5
388126523,69464585,71086650,31
380120865,51278357,78842379,9
315280676,16555584,46271707,6
188326715,98838587,12668117,29
841359414,98019310,38628550,27
510971635,79517159,92881733,5
133194701,68307205,58473851,34
738721085,15618162,81706289,34
392511919,32200916,97272747,49
131103004,68892525,83349980,46
592759702,68835681,88638056,43
946514102,52711248,97401253,12
257144749,53853857,91401327,30
339303651,65468832,10905234,47
489104903,83392736,63548837,46
411301578,45440174,32640001,18
553205489,53371497,21013486,7
755447493,20703488,37258875,12
937058305,43367421,59356221,32
276072818,74684627,81258465,14
871263560,86794846,40961977,48
502664801,21944705,52395416,39
687096351,46083694,32085304,15
416151549,52972149,75402110,46
998640478,56504407,27803009,49
863439796,51587374,62946568,29
930110920,81349128,79703770,44
628487374,34428313,89756415,39
545204909,20015489,53243042,40
406427686,71491401,26230162,35
863176092,71678900,80703401,3
527291374,87091631,30266904,11
746341508,67321243,86787146,50
769330499,42531365,23376325,5
908649790,71649955,58717155,1
897847183,68484075,49271608,20
451096424,80490959,52163975,7
615609446,13289006,41675927,39
604910234,57337571,87267105,26
614277184,68753647,80005484,20
566129812,13018259,59624149,50
973732080,42588522,94564649,11
139489493,15060103,63663464,23
905297858,60094624,68675457,39
663324386,94235442,70658116,14
336571932,36200908,26798546,31
787721632,49032072,38586087,40
764543958,63192855,92608549,37
608388856,96794999,52027180,4
290947622,36947736,94678890,10
885290807,54480649,45749369,49
671205370,55810359,20020854,49
866854793,42861940,53290574,47
928663765,72667527,88588805,40
575887334,41295709,25573181,11
474240211,88230063,30505660,39
453341067,69508646,98703260,28
232070487,33692987,94105214,36
347782831,15504612,14256906,11
322604754,72612373,99590447,21
909676865,28232693,78661819,13
693910677,79337123,68308393,34
776206653,57326650,58004475,8
854392144,40498563,97873328,22
340100854,13972524,42412070,33
374905175,31280821,55138841,30
458702086,26456915,32238178,15
642977351,26140440,93487063,29
515917262,89914550,70251486,50
583564996,87660178,67646447,50
411079829,97711842,79261987,2
755158947,56849666,31891587,36
919081937,61756904,54171311,34
501172696,67242936,92917478,8
458084540,69668924,53753185,11
486483162,25688413,37430867,50
622449428,96137697,41540390,15
273976681,84656498,83427960,2
944297018,24984962,63116629,43
760989317,96453075,10027439,21
589928992,29139260,92557609,10
242812514,39849674,54403724,23
615162340,86041849,54468375,17
818557440,74165720,97878999,37
813202665,13946548,98531450,23
192101936,47330343,35406478,35
141215002,54640184,22926032,34
551063635,54032723,44044244,33
775722651,77906697,52204024,19
256832281,85302751,55327284,36
970833085,59086607,24933796,29
917138918,42607907,94313468,6
246488167,18451630,54151816,36
173513779,89722177,68895804,31
399634636,39363326,67385097,44
773800814,49242100,12668128,41
822251596,72125915,77271936,16
303926319,14925743,33069911,39
331839906,79525545,34657698,21
705471406,85519015,40217632,13
502279160,22375252,93665509,17
367594779,39356358,86628908,2
346427864,67139859,96249351,43
312900042,79434402,44321836,12
600538556,88946865,26015640,28
866222742,84483905,87675116,7
494065239,93273448,56419788,37
314659081,50517767,39338428,37
527834370,27934098,17260329,16
403979912,88597144,15149581,3
600288762,35990579,20623038,44
829083300,72913233,85837544,22
438431028,32071923,83397467,8
779300354,59647228,69648904,19
312243736,27693580,84472023,40
918854375,40187649,89438624,40
797740214,67522510,39683663,14
454376668,76425573,88558568,25
720042901,50519029,63948977,16
125371897,67678692,61385879,35
309208859,43130097,11469629,22
888421743,34658687,80557550,42
420032961,88162485,76351295,9
462960947,78744122,99421278,32
696753642,91375003,26727645,25
980088638,46907829,80152210,33
840416779,11610286,35287493,4
183942249,52015004,22053049,32
877279235,44520298,69130480,25
610535744,24599040,12751297,6
467919170,55281970,72559810,31
588486780,38927155,14858135,24
863774776,10985043,72800090,13
944542548,97235227,46473341,15
421500442,60200950,68022025,49
889370395,31389794,48461240,43
323418862,98384874,13203083,2
253073176,64034665,91180193,12
256262590,22315581,17303654,45
891720248,89607026,70213794,34
971266743,58143505,82996393,11
631300246,24729833,98097599,36
434237767,86111260,67996687,20
307289038,66448211,47826259,25
452717742,24560464,46044114,47
365459158,84847922,50342103,34
823462863,14814556,98974463,23
692620585,31941204,84390341,4
957126521,17644825,57116314,42
164965883,43373878,50694587,27
319421309,91367282,44056889,49
276194847,38357703,21140939,9
684408661,94575533,51909799,8
414552748,24803692,16875100,43
943222059,63701897,12950324,8
964384295,98959418,71886202,49
256924360,60887869,59216497,25
363210738,48067688,26090294,12
836106046,19709090,58694418,43
560222241,54018608,28371698,36
145248739,71151025,75241893,8
452827863,51212360,53535329,7
337702877,36609822,69164417,31
144358770,60287777,20600320,46
210574483,14000981,87093526,18
211391965,58602092,56035828,41
799957181,10849335,39510507,21
437428492,66634095,44092074,20
733569377,78929673,72716363,2
168856059,75010894,89753970,47
735876182,78708174,32139694,20
266884664,19501892,88814144,18
192000832,85853973,68332100,45
915287210,22712417,66101126,49
970121916,47879984,39964688,32
786376609,96062008,53126199,43
525692604,68453411,96322202,2
556420205,87626970,72493577,40
372672397,65917532,34450185,25
974252985,54153027,99523345,40
273894323,10480159,20349894,19
380989060,80039071,68693416,34
814016607,12620300,58678644,50
182626006,64953750,24123960,38
961755480,98441178,50380577,22
372354744,52367968,65334527,9
599237422,45771669,57889955,7
442623733,50242425,17584605,3
293582725,75160368,56221714,21
545108981,16578192,41065593,1
898313498,48708422,47673773,13
345183427,34396115,93340628,19
223990102,21645306,38216172,42
888421301,42043246,19885715,32
168238236,46248503,17580860,29
826004023,62827976,19484720,31
234012216,61793666,96974338,43
742688223,61972166,45622765,47
300470247,19901514,70926779,45
298625298,22659809,49143816,46
556695480,95643891,93104026,45
630601234,21308109,32532962,32
323226664,30272604,78863045,5
805040354,43194082,47831718,18
391594694,96563162,28887907,41
485903829,57327118,78872785,35
556286537,52859231,23364323,41
608678070,41860125,75198971,2
277989134,61362370,90599162,50
780899800,20532742,88149304,41
288314075,36392370,37740552,14
111857243,83395032,13820014,13
263761072,97348623,46262717,12
225488675,37794915,68322808,22
988859965,26563082,66548551,3
807306694,66919687,90358154,10
228724866,88621894,71235658,6
800906681,72279605,33818558,26
377070305,64394123,70994442,37
961700224,79278124,26944110,40
447077365,90470133,69349324,37
214421275,66067602,99637065,24
275002260,94617575,92441675,41
293771441,11399854,55719122,13
815510550,25441176,97578265,37
225544889,47155816,15819297,35
841320773,46502835,63053086,20
140883115,28333793,12105772,9
547486078,98752855,81543283,30
397838256,67636659,33768340,42
774355848,96182913,11047762,40
644320554,21696353,68459174,18
162300484,44690812,17628713,2
305399803,64682980,93373972,17
997359579,78495565,67986818,3
294278537,81161536,61421747,16
703728098,61793340,99882913,6
640707255,31366615,44653889,15
752553377,89407993,64126814,42
429580775,42168088,52380707,22
277240063,58950324,37502392,31
433538304,25743937,78008163,18
837793834,35508134,94704573,50
879976351,65151684,43652235,13
676747064,29139636,13912338,2
172735385,17808661,35111414,29
899748145,95170494,29606511,11
104251100,58217222,74301239,7
657464870,20094786,60402332,32
693370269,13648811,59352486,47
215335495,75057925,90106264,48
235386929,31480820,87162947,49
361843679,90942209,25500028,37
374123668,99014262,17954304,41
979950023,81919356,82698788,3
338176792,39633567,37168444,7
108248398,26953934,15959444,19
596921499,69091231,15806629,31
548273589,21278794,88125425,20
309579353,19984170,15527681,6
207891058,34046869,30065817,19
661550759,27196902,36796598,3
121505861,21980170,11668442,25
905269840,79062741,82644193,22
981557198,56027722,75639759,45
298274338,90332771,27480441,42
134806118,21038846,24199772,17
519398366,20588808,45807043,13
402418419,49678445,35306614,38
449607731,27745085,21903576,26
356769523,51207234,91222615,44
937247201,67271036,85645505,15
710190593,73641966,63238902,25
516453622,27282978,31476307,17
424598753,63870084,39621462,46
278474049,61722970,70590964,2
526262813,64392773,14199482,44
314071475,61960738,28434411,14
427603919,10166914,72461897,50
544440438,43715168,62680923,48
377817785,47644377,87869897,39
311418821,11052282,79487415,21
333597710,65414900,50846979,24
832035149,68705446,35285549,46
441676792,31320613,23596398,14
395648236,15767545,71008662,26
573107784,51946980,16828331,4
171390978,66992347,45013071,35
640204800,73294893,18963350,15
918212898,40677611,70474972,37
315686228,45798981,35847795,25
235629134,61781545,88296690,31
147206116,94161092,53611231,26
849023912,48001008,83675043,37
130190942,94913964,59946025,12
621052540,98875193,27008578,2
708407453,55495896,57224073,41
107870223,86454872,86578101,6
885999354,77125764,35707200,8
885411281,30805208,37495316,6
538932192,62793678,51934113,28
623739396,18422949,52991716,48
430904333,97078236,92009675,18
197810927,56289210,35379289,7
729476481,16322270,41205056,14
884478901,25498158,93724557,39
895152600,45400661,11524977,34
715419489,66704191,66725050,50
300076945,99004417,81782109,13
934608056,97584466,94527509,3
396708692,48382214,71613096,44
583368531,85634035,43865977,3
454911454,38807328,96044592,19
961419846,84005041,42592838,39
998912022,29431855,79775297,38
664030799,78684118,85346478,24
534767962,84480780,64173988,44
811486566,60097022,31077352,29
820702433,84037579,40771794,21
177084585,16663600,25715727,32
658353885,15996593,77835238,29
248425018,82615026,59915336,49
145807764,33430447,28105599,17
982759678,46876281,97584179,46
207214311,43968891,41521867,33
288681634,51426927,27851675,37
638670478,77000866,40686549,17
826427102,38077585,55643973,38
618299821,33171696,15703658,48
524747125,15756747,51458389,30
410485303,30073021,75732992,17
186850988,69246500,64268666,11
979056433,67192416,67948234,21
512965543,16489462,37078033,45
889675699,16710497,79413948,44
867209149,18980494,82984773,10
602804051,92125602,34791292,39
357310001,88655347,84698105,21
452808410,69443576,83025896,25
304434727,11687743,10085818,24
143394314,31975664,27679399,36
794857893,16403366,41538566,46
554553882,86934904,24726233,34
840941805,20351917,73913015,44
169814389,16372216,36203694,25
580317716,25394889,79634342,19
208782948,45161094,92213155,42
512983167,26721603,95604157,41
159684094,99163597,67282507,17
698051013,38318558,52429260,32
551282731,26385079,73924113,41
705099273,61810729,18980696,50
314158086,66002752,47022303,30
731396534,33065897,78680309,35
804717243,85833488,91012272,23
910146183,89188681,68689079,22
945179651,76533662,70918139,36
198384365,12270465,78841020,23
951626193,52178963,62478010,27
188305844,52002876,39336767,31
190260211,86453941,91125173,49
156263732,96532690,34447779,48
557524692,76148964,73799602,41
596697425,49496843,49737099,33
117841201,16401516,42041319,39
581651603,23603380,26159676,29
223676688,78754741,63766020,22
214324286,85587872,44117015,33
520525631,39518635,67157630,35
654884086,58915607,93213897,19
160874580,29909197,28151454,17
503747137,62814334,94507664,20
350074899,20823213,97136285,25
794131091,76160171,63911554,24
273191011,56473861,78510792,9
572975781,93316660,83084165,24
574152526,49407554,82600192,48
844835191,30050020,80113100,21
608758831,42429287,36949885,2
994969710,47548648,62266237,42
423291240,17173180,93240003,33
650073182,39941771,61757838,38
720954949,85205468,33693927,35
155245918,65507387,28280704,45
337216301,28537380,83950098,26
612154326,59959470,56698280,25
378617525,83044919,50189758,29
261409427,93755685,89391851,3
176695066,12154469,14885059,49
326958143,24469996,19040896,12
717955240,67996003,27963953,34
388533347,96184407,36768078,50
181247805,65223669,62828412,8
610728194,47045128,68278869,40
905839009,86107303,18258236,11
380041738,97134368,36634250,40
264222192,89071068,49821390,43
285958136,25506525,45348315,47
497235328,86550312,41583650,25
446293403,95636714,37116329,47
630244138,80252536,99533103,18
102283670,20070716,22986947,31
323266246,50738063,76339488,6
231785977,38381933,58775621,25
656710294,99337353,94746615,33
231255483,51611613,85155979,5
688225838,42073874,72682680,19
481227105,70300862,29095076,22
262224749,83165626,73267672,46
262753792,30463381,22690175,4
332208348,31352346,19721351,42
269927139,88756297,80358614,29
839772543,42019835,98893965,9
741836179,66534867,94164725,17
441666834,30063754,51341774,21
798698649,99580378,32942579,20
345283092,94520016,45171060,19
430500007,39948548,20204196,17
171178991,91619613,54972744,39
560790309,66542159,20631852,1
801309256,41822187,52136296,14
539847151,29048307,59555030,15
903412129,19135691,24428159,45
600488736,61709478,25088998,3
244592015,49783022,67751889,50
705051161,34439469,52860780,18
888762137,87638456,88998902,2
896046312,69282290,35742850,5
183431163,51511658,93526432,3
318592541,58928646,31094371,13
212785446,14902700,52087776,12
646884338,52896575,35671293,20
495202087,45875923,33534701,4
675239111,46149777,44125312,38
237969100,58852295,47662897,38
458838895,35879362,21828480,19
741870627,24058701,92913673,30
779348831,54659119,93663297,46
307685340,40528324,82629165,3
440722471,36534802,59766546,38
378973122,15809689,79005118,49
255318691,16152394,51122669,5
559196416,28288487,61787646,26
334539116,32865087,47785990,8
231055709,47825802,75958830,28
640220592,23434485,69932141,40
557831022,99278493,97124360,28
988757106,77761562,87172536,20
587222573,36835753,47594590,24
125364726,80152355,57037011,18
843542319,75377234,25030884,21
521271497,10938114,95601897,8
548518572,15809343,65851846,44
904462364,18237148,15927847,25
548716286,58561340,22703410,40
272914619,21774006,13106233,24
171811216,52366917,46553653,37
945899366,61573662,89241030,47
756536984,28704661,24973328,14
235630380,26258449,65534104,2
725967717,33956342,19936516,8
383036990,83043885,89284392,38
157947625,34811306,31760025,11
905747366,47728656,55311569,39
516416561,28689849,30080051,24
539063744,10511826,90577571,22
124916566,59413095,31678983,28
478675258,39540494,43566758,8
818215951,68085182,45319625,43
683884039,62820570,61033464,8
619373408,79123426,85310722,35
332939726,38753498,44016084,49
809024842,16358775,86006668,26
308635943,54325704,92554213,13
682975314,94719886,33195720,45
449621710,26814127,76276712,29
116628379,62140201,10899593,25
321932026,30631083,41623458,31
630387946,64864830,77659521,34
761013746,52650942,43425970,16
233025163,45284209,30210241,9
548299536,44809180,69275490,46
807715889,43358780,22862034,30
404537076,16776524,73728786,47
225338965,21127743,70158157,21
495131360,53631859,27743226,50
872349395,17924065,16756278,17
307090586,35755586,39083507,8
951192654,76788800,36747758,44
252332069,88001555,61860920,27
712851484,74467750,51840066,27
746734663,59066551,11824123,13
391375284,18775178,99930318,8
733159708,45756519,28361721,30
471415354,70607044,64386556,23
353077438,75279281,57264894,25
340735271,58387574,92256749,47
540059343,85225381,41707697,34
517397222,65386732,55334377,18
495836417,48029789,43267391,43
212351763,25487907,22355444,38
176409026,46791071,27069626,9
115529735,69506361,94756716,2
862697527,43179017,74138186,28
260575561,89726963,90289480,40
845519831,46383943,59648620,12
558174722,45519381,22838483,34
998111025,50218276,40577129,31
259502027,54068469,70371639,38
802902325,51695656,38966158,7
636005908,21741568,84058840,35
676805076,51271943,21642301,7
631502572,74721754,47570249,41
728992740,12029639,45138059,21
734418158,73001095,81558169,19
606832300,21280412,40197086,48
331565113,46873655,91708010,23
893817179,10358807,49833355,28
372106562,18388018,89805555,40
717701061,69328806,56380570,35
919067207,54741091,42406485,30
517967525,40790227,78736567,10
285680546,43215006,11280602,26
492005896,46648331,98690380,22
346737046,43188073,24056359,28
540243852,74372416,40815626,34
138668168,47189712,27890611,16
509089472,79171428,37613996,41
612121358,70422878,64712323,23
116291664,13070213,80109259,38
576878581,66961914,60315215,31
696920378,94904231,20061617,49
192185375,26661641,61607959,14
994772288,21800383,93563679,42
952874162,80852562,91238610,32
136051452,25633729,55911631,44
929201104,71422590,90021037,18
277267645,83189839,89767698,16
820043752,63381174,71906078,4
787887695,72042977,22574238,20
122216046,85607696,48156667,29
237909364,15184197,28220391,17
924111457,29915999,47290732,32
139994099,89059715,84637933,4
402856051,37814513,64411311,35
132195807,25057793,87931609,22
990844042,58591090,76875021,2
514212893,69495552,21713685,39
175597502,22826882,53417816,21
620975476,76691104,88149360,28
281840857,85113702,62919058,43
405302578,68693337,77497043,13
249678267,67119938,32890532,21
628946286,18365596,97763170,44
113730167,40296636,90248409,47
370263277,85974716,65882117,20
586351144,37092102,41946559,20
847304432,74123392,73115913,49
720367947,55016203,50249794,46
634752505,20506258,73204797,11
894204145,12449036,35520707,27
464987074,89950386,99577075,13
317068576,50862089,69375852,24
750850592,93734263,33803324,16
838862698,50184200,49511012,20
142670872,27090549,13697463,46
741553614,50562496,65268705,47
548495727,48373694,51517128,26
253280104,30768827,96999951,35
235660181,85953310,85738711,47
183959983,46343961,80461465,36
633143591,75844720,32031005,33
116852255,52080025,58197440,29
168334333,52416192,48667171,10
