ID_VENTA,ID_CLIENTE,ID_PRODUCTO,Cantidad
659913321,15767545,30511351,10
476374931,51946980,65887247,1
487127714,66992347,51204330,41
236773991,73294893,85091034,15
248189240,40677611,51541157,41
623261140,45798981,22966151,26
919247096,61781545,50532362,38
765460114,94161092,75625591,44
849570680,48001008,59038260,16
125489720,94913964,94017860,14
345974688,98875193,41776995,24
962049696,55495896,35082542,24
692122819,86454872,54045234,21
189960895,77125764,19068998,43
806988395,30805208,51557616,12
963552046,62793678,23006944,34
118000202,18422949,51800535,49
728522637,97078236,14702796,29
787038584,56289210,31928229,5
678315971,16322270,49995014,26
370871788,25498158,93880001,46
345103786,45400661,39078705,3
281746209,66704191,87803860,3
804192399,99004417,75140902,17
419293732,97584466,18031113,8
548147641,48382214,60684283,38
779721297,85634035,70069011,5
737757868,38807328,85532399,10
469896525,84005041,99098723,2
182187569,29431855,87975910,35
950353687,78684118,44375545,29
834027233,84480780,95722184,21
138648678,60097022,80964403,18
301926525,84037579,43429977,36
174405879,16663600,75887385,28
904197456,15996593,78249920,11
183076796,82615026,31155541,26
515726275,33430447,11222982,22
743023867,46876281,46067715,31
130487927,43968891,31731157,49
654298066,51426927,64029008,5
896303360,77000866,18074945,49
383215591,38077585,61876233,42
578787794,33171696,39661639,26
433411287,15756747,91987226,10
146283932,30073021,95068579,18
182726349,69246500,71986924,10
584877030,67192416,58846743,23
960155677,16489462,36286037,7
897237035,16710497,25546279,13
589996258,18980494,33423033,26
212628734,92125602,65678160,50
923260000,88655347,49432686,30
879929250,69443576,10662383,15
718717646,11687743,39711226,21
249751521,31975664,21059187,8
590244437,16403366,92220390,41
642112556,86934904,27677358,5
956127526,20351917,70324769,42
167948078,16372216,39818861,11
289524805,25394889,81201774,3
729152495,45161094,28158578,5
601937276,26721603,96205444,35
347572957,99163597,41721461,18
731542923,38318558,12060304,34
837331665,26385079,34367872,37
694518572,61810729,13599524,14
433812074,66002752,68481873,31
934036123,33065897,12566127,24
760172162,85833488,58461826,27
407608483,89188681,50123102,25
397840361,76533662,90191667,38
354670719,12270465,86404805,16
154852816,52178963,29426748,28
348648642,52002876,94182872,9
995260710,86453941,10752849,15
886534932,96532690,91434272,18
999862291,76148964,61225067,42
573372398,49496843,77853080,37
992708640,16401516,81722323,26
234392337,23603380,74798068,14
464631373,78754741,14598047,13
508367336,85587872,55984678,49
254293655,39518635,45038455,31
963937556,58915607,72660418,45
529962383,29909197,61988727,31
871089704,62814334,16220392,5
837055557,20823213,72955050,43
628412469,76160171,21496941,41
775398092,56473861,74109606,39
379273164,93316660,22870563,37
805432968,49407554,90085299,49
584889894,30050020,78236702,47
646500737,42429287,68616367,20
874021024,47548648,23520413,13
254054766,17173180,85152053,41
546626079,39941771,68275227,49
637063365,85205468,56588725,1
879236327,65507387,36658912,6
714418526,28537380,90579801,48
164013862,59959470,25430940,27
840309778,83044919,79353089,47
401677558,93755685,33549285,46
101091617,12154469,23036482,26
353356634,24469996,14919463,15
884200118,67996003,15232533,4
217134145,96184407,33817168,18
304671879,65223669,24114474,50
734471189,47045128,92144498,39
421879336,86107303,92075949,44
423140283,97134368,30727222,20
865557446,89071068,88810200,33
685652371,25506525,46907788,38
499852517,86550312,73368321,26
942477392,95636714,87003043,7
952878389,80252536,53969491,41
229207172,20070716,29058490,13
415340667,50738063,64595276,16
768360808,38381933,43263766,27
879824031,99337353,69051788,7
460610189,51611613,84171627,37
559821479,42073874,33023527,9
608801938,70300862,40756236,19
609163450,83165626,79355276,45
739143601,30463381,24621464,7
576762894,31352346,86696298,32
864655159,88756297,64695236,35
980766731,42019835,11599536,42
789170730,66534867,78542785,27
318845153,30063754,47635951,27
613595238,99580378,19380374,47
651811601,94520016,72799566,17
752287297,39948548,17384223,38
989864724,91619613,60599491,16
574380218,66542159,41751650,47
886590954,41822187,64526631,45
163559976,29048307,43051627,46
295841329,19135691,20549563,12
244827408,61709478,83682138,12
559286032,49783022,11577967,25
256715829,34439469,58176090,25
522903981,87638456,11630049,25
434468674,69282290,54164334,25
174739675,51511658,51628720,10
802356085,58928646,14381822,36
571445037,14902700,56699882,39
468183220,52896575,77207972,1
795146554,45875923,97757839,50
926234454,46149777,44161727,11
832249657,58852295,98078112,26
225923792,35879362,42302191,3
280100369,24058701,66636195,36
873179236,54659119,28881846,50
486197156,40528324,95506833,38
827460889,36534802,87596532,12
134366077,15809689,52676271,27
776142415,16152394,39754799,33
190268170,28288487,55798957,4
750497235,32865087,84761593,13
399551774,47825802,61147169,24
346945694,23434485,90242696,6
458712211,99278493,68851100,30
310511383,77761562,77747690,27
492680334,36835753,92424327,37
763646116,80152355,91611966,19
369732681,75377234,69584536,36
778482535,10938114,10604451,31
853022076,15809343,47858748,35
625784778,18237148,61585898,47
836505918,58561340,27565653,48
261610450,21774006,94055892,40
850320096,52366917,73001802,15
295653347,61573662,99453272,27
356610651,28704661,55559713,48
243172604,26258449,18673392,40
802468053,33956342,11697364,41
828427034,83043885,58653796,29
689969932,34811306,66904892,26
471200992,47728656,85839919,46
268066445,28689849,59246577,39
212205036,10511826,79085122,24
748645674,59413095,64010735,25
473385301,39540494,71918667,19
554676080,68085182,53732228,45
164259761,62820570,59183416,33
819488581,79123426,63637645,50
876122672,38753498,42785690,35
512844478,16358775,15169762,12
418399629,54325704,68551043,33
574952617,94719886,12817555,41
155970090,26814127,44003895,11
186438242,62140201,64687614,49
246646957,30631083,96728438,27
737096426,64864830,26732177,8
213251198,52650942,62041075,32
221528493,45284209,76461936,47
740017299,44809180,53375199,21
309167476,43358780,53674015,23
375173261,16776524,63291416,20
845918462,21127743,58661827,1
727591923,53631859,56897656,45
957185361,17924065,48685856,18
403839810,35755586,64474190,1
587335971,76788800,75897615,2
989711334,88001555,31738857,21
446270332,74467750,17971535,28
996875602,59066551,64575372,43
735125187,18775178,96412056,49
809456342,45756519,29303127,16
938592967,70607044,14829378,24
458388816,75279281,52473614,19
506338598,58387574,35585188,9
850475788,85225381,93542212,20
239665509,65386732,94886130,12
398635266,48029789,80853052,12
322074753,25487907,65982762,39
508778021,46791071,36165476,18
979221151,69506361,15554805,37
572518586,43179017,56977888,4
749370107,89726963,28016230,14
624440674,46383943,16324121,12
253528908,45519381,75152505,23
398700681,50218276,77267323,5
689195916,54068469,77770131,30
985204378,51695656,29922857,6
385124152,21741568,49841067,1
415057827,51271943,36933869,10
617884830,74721754,10369151,47
878239061,12029639,88458270,50
673599143,73001095,94124936,5
256343299,21280412,18409784,49
164953857,46873655,43605971,20
199166620,10358807,27341715,2
183350234,18388018,58459264,28
279281161,69328806,60212955,19
436948458,54741091,45845230,23
404657773,40790227,91750588,25
200490343,43215006,58819577,18
665991507,46648331,16876667,47
909491201,43188073,71727024,24
452117563,74372416,71781699,48
478088119,47189712,74392833,44
760860756,79171428,92439056,36
628916383,70422878,12581954,40
777459745,13070213,91632413,24
523295106,66961914,12902676,31
460233918,94904231,22842917,14
890175088,26661641,37399323,3
312077007,21800383,92221909,32
618127538,80852562,13646161,23
398261405,25633729,16253668,12
779523763,71422590,14015174,25
734885433,83189839,18191393,45
704319089,63381174,50041217,18
740754522,72042977,56881025,24
696441202,85607696,76313495,41
115953602,15184197,25836375,22
585908342,29915999,22860029,49
840338671,89059715,80667638,44
492878809,37814513,57412661,22
725544610,25057793,85720770,12
542011800,58591090,92469653,27
682162046,69495552,89107107,12
234733985,22826882,33512938,29
378248499,76691104,66654268,6
942266309,85113702,98927728,16
455237515,68693337,35308438,18
881325936,67119938,98854793,40
361526796,18365596,42507085,35
984852402,40296636,93179186,8
245343634,85974716,17943336,42
306983166,37092102,92422157,9
700620592,74123392,91005960,5
984563611,55016203,69072375,47
456185045,20506258,41777849,46
195515064,12449036,16529518,7
899511546,89950386,66191235,31
600853279,50862089,21049130,27
928404683,93734263,53009035,24
111258998,50184200,89426624,22
458144697,27090549,21164769,17
869099917,50562496,78109907,43
862958366,48373694,47095904,49
744627868,30768827,55744889,31
201401950,85953310,74461704,39
567255420,46343961,14304174,20
736798469,75844720,38659081,39
233285472,52080025,15661087,1
468888790,52416192,90892722,20
